<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
K6K,DBXT S&P500 US$,D,20110921,19.1800,19.1800,19.1800,19.1800,0,0
K6K,DBXT S&P500 US$,D,20110922,19.1800,19.1800,19.1800,19.1800,0,0
K6K,DBXT S&P500 US$,D,20110923,19.1800,19.1800,19.1800,19.1800,0,0
K6K,DBXT S&P500 US$,D,20110926,17.8600,18.0800,17.8600,18.0800,15140,0
K6K,DBXT S&P500 US$,D,20110927,18.0800,18.0800,18.0800,18.0800,0,0
K6K,DBXT S&P500 US$,D,20110928,18.6800,18.6800,18.6800,18.6800,6000,0
K6K,DBXT S&P500 US$,D,20110929,18.5200,18.5200,18.5200,18.5200,6000,0
K6K,DBXT S&P500 US$,D,20110930,18.5200,18.5200,18.5200,18.5200,0,0
K6K,DBXT S&P500 US$,D,20111003,18.5200,18.5200,18.5200,18.5200,0,0
K6K,DBXT S&P500 US$,D,20111004,17.4500,17.4500,17.4500,17.4500,2000,0
K6K,DBXT S&P500 US$,D,20111005,17.4500,17.4500,17.4500,17.4500,0,0
K6K,DBXT S&P500 US$,D,20111006,17.4500,17.4500,17.4500,17.4500,0,0
K6K,DBXT S&P500 US$,D,20111007,18.5200,18.5400,18.5200,18.5400,2000,0
K6K,DBXT S&P500 US$,D,20111010,18.5400,18.5400,18.5400,18.5400,0,0
K6K,DBXT S&P500 US$,D,20111011,18.5400,18.5400,18.5400,18.5400,0,0
K6K,DBXT S&P500 US$,D,20111012,18.5400,18.5400,18.5400,18.5400,0,0
K6K,DBXT S&P500 US$,D,20111013,18.5400,18.5400,18.5400,18.5400,0,0
K6K,DBXT S&P500 US$,D,20111014,19.1800,19.1800,19.1400,19.1400,12000,0
K6K,DBXT S&P500 US$,D,20111017,19.1400,19.1400,19.1400,19.1400,0,0
K6K,DBXT S&P500 US$,D,20111018,19.0800,19.0800,19.0800,19.0800,300,0
K6K,DBXT S&P500 US$,D,20111019,19.0800,19.0800,19.0800,19.0800,0,0
K6K,DBXT S&P500 US$,D,20111020,19.0800,19.0800,19.0800,19.0800,0,0
K6K,DBXT S&P500 US$,D,20111021,19.0800,19.0800,19.0800,19.0800,0,0
K6K,DBXT S&P500 US$,D,20111024,19.7400,19.7400,19.7400,19.7400,1500,0
K6K,DBXT S&P500 US$,D,20111025,19.9300,19.9300,19.9300,19.9300,1500,0
